x,y,tempo
488.808901450163, 216.917247021789, 12:43:56:822
488.615535378544, 217.730262065867, 12:43:56:832
490.292277373144, 217.3167336567, 12:43:56:843
490.755851052499, 217.970414034407, 12:43:56:855
490.224904350034, 219.954777956697, 12:43:56:865
490.202081232581, 221.568980192722, 12:43:56:877
491.208099343536, 223.581699544522, 12:43:56:889
491.433475081475, 224.27835743683, 12:43:56:898
491.815048723416, 224.218510476721, 12:43:56:910
491.910926559796, 224.796230079442, 12:43:56:922
490.078570463377, 224.78282626416, 12:43:56:932
490.521036558806, 225.331896046086, 12:43:56:943
490.851285532225, 225.803942453287, 12:43:56:955
490.866282440508, 225.830393561809, 12:43:56:966
490.391746182985, 225.291103865213, 12:43:56:977
487.328427783721, 223.798293119173, 12:43:56:988
476.089327560646, 228.350487015909, 12:43:56:999
436.959345077271, 231.32055091224, 12:43:57:011
423.329372536084, 231.612010668021, 12:43:57:021
420.533616846685, 231.801505120816, 12:43:57:032
417.013655283046, 231.632501213717, 12:43:57:042
411.920605092767, 233.006882910408, 12:43:57:054
405.300433279397, 233.558702724057, 12:43:57:064
364.353004191839, 237.715416469271, 12:43:57:076
363.558188783457, 238.082290733524, 12:43:57:088
363.249217933965, 236.28025874299, 12:43:57:098
363.068279899773, 235.684151098597, 12:43:57:110
363.940654692418, 236.328788243692, 12:43:57:122
362.260831195677, 232.664713615784, 12:43:57:132
361.971915922177, 231.362647062766, 12:43:57:143
360.626239005411, 229.369961754241, 12:43:57:156
360.209734265505, 228.435075227035, 12:43:57:166
359.886964606055, 227.764018734011, 12:43:57:177
359.256476985323, 226.143180173927, 12:43:57:188
359.114377168002, 225.901394401926, 12:43:57:199
358.396708006432, 226.55694707967, 12:43:57:210
358.738042276582, 226.85560016121, 12:43:57:221
358.266477507058, 228.278539348981, 12:43:57:232
358.081435768119, 228.666187097252, 12:43:57:244
357.71544672009, 228.862970980924, 12:43:57:254
357.721373152812, 228.635246004378, 12:43:57:264
357.107589114292, 227.927548792987, 12:43:57:276
355.875556571454, 227.103042942867, 12:43:57:288
353.02503670489, 223.869568143683, 12:43:57:298
339.93980858286, 219.812315057136, 12:43:57:310
328.034299570711, 216.637964432446, 12:43:57:321
326.268078802285, 216.24701750074, 12:43:57:331
321.523094746637, 216.601889115534, 12:43:57:344
316.341307748321, 214.501543061671, 12:43:57:355
314.309418418784, 214.072920944714, 12:43:57:365
310.188271643416, 211.362280632679, 12:43:57:376
309.977555036278, 208.735715470363, 12:43:57:388
309.292459399991, 205.472090931937, 12:43:57:401
309.369131990403, 205.139434896697, 12:43:57:410
307.301802947777, 202.215663355503, 12:43:57:421
306.314054064268, 200.359755165677, 12:43:57:431
305.601225542097, 199.400518474337, 12:43:57:442
305.274342025371, 199.42028472468, 12:43:57:454
303.522538879341, 199.371672096022, 12:43:57:465
303.258389398877, 199.684893226562, 12:43:57:475
303.512736212671, 199.007307189305, 12:43:57:487
304.236935504806, 201.329593839075, 12:43:57:498
304.034194863024, 201.463093858031, 12:43:57:510
304.11358731203, 204.532412641406, 12:43:57:520
305.123622255491, 214.911173984475, 12:43:57:529
763.727389629554, 1054.87832660733, 12:43:57:642
763.727389629554, 1054.87832660733, 12:43:57:653
763.727389629554, 1054.87832660733, 12:43:57:664
696.768400118485, 975.806876821134, 12:43:57:697
262.423357818262, 325.974558204251, 12:43:57:709
272.84977512783, 331.293689702717, 12:43:57:721
301.725738755919, 255.771107742706, 12:43:57:732
313.694488382239, 242.8556274247, 12:43:57:743
312.127975828766, 233.118519666035, 12:43:57:755
309.863872014225, 223.298097010652, 12:43:57:765
333.290162124637, 193.360978553834, 12:43:57:776
328.515007462853, 202.116886057539, 12:43:57:788
329.780080786401, 208.855296575303, 12:43:57:799
346.125758836632, 198.990792332692, 12:43:57:809
355.166913246569, 187.786096336953, 12:43:57:820
354.694176296395, 182.804767431633, 12:43:57:831
355.278267678969, 179.685894068476, 12:43:57:843
355.995099134088, 179.018719032941, 12:43:57:854
359.95763455665, 178.316626223887, 12:43:57:865
361.543449684037, 180.683478152886, 12:43:57:877
370.485996049486, 188.808814110658, 12:43:57:888
372.68162679133, 190.701556386346, 12:43:57:899
373.052534991714, 188.802553073316, 12:43:57:909
380.746250221407, 202.109141407052, 12:43:57:920
381.63986008393, 201.865859380077, 12:43:57:930
384.527527917079, 205.388972556385, 12:43:57:941
385.22898259538, 206.65197240933, 12:43:57:954
389.527698172696, 215.571504875077, 12:43:57:964
391.095924134263, 218.834272057543, 12:43:57:976
391.237318694499, 217.719482453456, 12:43:57:988
390.484533675805, 216.697156481158, 12:43:57:998
391.376078736719, 218.321806950834, 12:43:58:010
391.095577800996, 218.479067020168, 12:43:58:021
389.330019161835, 219.270070256972, 12:43:58:031
389.15169715459, 219.106873725407, 12:43:58:042
388.950317746906, 218.903733779151, 12:43:58:054
387.803557817065, 218.748730198515, 12:43:58:065
386.84272315681, 218.49239157614, 12:43:58:076
384.426278735333, 217.877660646347, 12:43:58:087
382.889636243917, 221.679809790386, 12:43:58:098
381.346967333124, 229.398606425612, 12:43:58:110
378.055977558114, 234.32392114637, 12:43:58:120
377.711310222924, 234.806207698096, 12:43:58:130
377.18049521521, 236.178621712505, 12:43:58:141
373.440494266558, 239.814092345025, 12:43:58:153
370.350386708629, 241.77299424778, 12:43:58:164
366.087673763286, 246.275904597265, 12:43:58:177
340.567600830822, 260.233720053643, 12:43:58:188
336.355116079418, 261.980550996103, 12:43:58:198
331.598452853461, 265.817178002545, 12:43:58:208
328.595513100016, 268.535175359101, 12:43:58:222
